Date,mercury,COD,nitrite,ID
1/12/2003,0.844,NA,1.74,2
1/13/2003,NA,0.582,NA,2
1/14/2003,NA,NA,NA,2
1/15/2003,1.65,NA,4.4,2
1/16/2003,NA,3.57,NA,2
1/17/2003,NA,NA,NA,2
1/18/2003,0.917,NA,3.23,2
1/19/2003,NA,2.21,NA,2
1/20/2003,NA,NA,NA,2
1/21/2003,3.2,NA,2.31,2
1/22/2003,NA,0.735,NA,2
1/23/2003,NA,NA,NA,2
1/24/2003,1.61,NA,4.57,2
1/25/2003,NA,1.57,NA,2
1/26/2003,NA,NA,NA,2
1/27/2003,2.6,NA,3.67,2
1/28/2003,NA,1.37,NA,2
1/29/2003,NA,NA,NA,2
1/30/2003,6.48,NA,3.32,2
1/31/2003,NA,3.85,NA,2
2/1/2003,NA,0.699,NA,2
2/2/2003,4.55,NA,1.6,2
2/3/2003,NA,NA,NA,2
2/4/2003,NA,NA,NA,2
2/5/2003,1.07,NA,1.07,2
2/6/2003,NA,NA,NA,2
2/7/2003,NA,4.97,NA,2
2/8/2003,NA,NA,NA,2
2/9/2003,NA,NA,NA,2
2/10/2003,NA,NA,NA,2
2/11/2003,3.21,NA,1.64,2
2/12/2003,NA,NA,NA,2
2/13/2003,NA,1.33,NA,2
2/14/2003,2.64,NA,1.51,2
2/15/2003,NA,NA,NA,2
2/16/2003,NA,1.91,NA,2
2/17/2003,5.66,NA,0.94,2
2/18/2003,NA,NA,NA,2
2/19/2003,NA,1.39,NA,2
2/20/2003,5.4,NA,1.94,2
2/21/2003,NA,NA,NA,2
2/22/2003,NA,0.867,NA,2
2/23/2003,4.5,NA,1.48,2
2/24/2003,NA,NA,NA,2
2/25/2003,NA,1.41,NA,2
2/26/2003,6.08,NA,4.17,2
2/27/2003,NA,NA,NA,2
2/28/2003,NA,0.582,NA,2
3/1/2003,NA,NA,NA,2
3/2/2003,NA,NA,NA,2
3/3/2003,NA,3.57,NA,2
3/4/2003,3.49,NA,0.946,2
3/5/2003,NA,NA,NA,2
3/6/2003,NA,2.21,NA,2
3/7/2003,6.58,NA,3.98,2
3/8/2003,NA,NA,NA,2
3/9/2003,NA,0.735,NA,2
3/10/2003,3.06,NA,3.56,2
3/11/2003,NA,NA,NA,2
3/12/2003,NA,1.57,NA,2
3/13/2003,3.82,NA,1.09,2
3/14/2003,NA,NA,NA,2
3/15/2003,NA,1.37,NA,2
3/16/2003,7.54,NA,0.843,2
3/17/2003,NA,NA,NA,2
3/18/2003,NA,3.85,NA,2
3/19/2003,2.69,NA,0.369,2
3/20/2003,NA,NA,NA,2
3/21/2003,NA,1.79,NA,2
3/22/2003,3.75,NA,2.01,2
3/23/2003,NA,NA,NA,2
3/24/2003,4.21,1.63,0.789,2
3/25/2003,NA,NA,NA,2
3/26/2003,NA,NA,NA,2
3/27/2003,NA,1.18,NA,2
3/28/2003,3.31,NA,0.517,2
3/29/2003,NA,NA,NA,2
3/30/2003,NA,0.655,NA,2
3/31/2003,2.46,NA,1.31,2
4/1/2003,NA,NA,NA,2
4/2/2003,NA,0.764,NA,2
4/3/2003,5.6,NA,0.827,2
4/4/2003,NA,NA,NA,2
4/5/2003,NA,2.81,NA,2
4/6/2003,NA,NA,0.582,2
4/7/2003,NA,NA,NA,2
4/8/2003,NA,NA,NA,2
4/9/2003,5.58,NA,1.92,2
4/10/2003,NA,NA,NA,2
4/11/2003,NA,NA,NA,2
4/12/2003,4.71,NA,1.58,2
4/13/2003,NA,2.3,NA,2
4/14/2003,NA,NA,NA,2
4/15/2003,7.56,NA,1.23,2
4/16/2003,NA,NA,NA,2
4/17/2003,NA,NA,NA,2
4/18/2003,2.89,NA,0.988,2
4/19/2003,NA,2.19,NA,2
4/20/2003,NA,NA,NA,2
4/21/2003,3.49,NA,0.554,2
4/22/2003,NA,NA,NA,2
4/23/2003,NA,NA,NA,2
4/24/2003,3.81,NA,0.914,2
4/25/2003,NA,1.2,NA,2
4/26/2003,NA,NA,NA,2
4/27/2003,9.78,NA,1.35,2
4/28/2003,NA,2.23,NA,2
4/29/2003,NA,NA,NA,2
4/30/2003,8.81,NA,0.908,2
5/1/2003,NA,4.15,NA,2
5/2/2003,NA,NA,NA,2
5/3/2003,5.23,NA,1.51,2
5/4/2003,NA,3,NA,2
5/5/2003,NA,NA,NA,2
5/6/2003,4.27,NA,0.918,2
5/7/2003,NA,4.04,NA,2
5/8/2003,NA,NA,NA,2
5/9/2003,5.95,NA,0.398,2
5/10/2003,NA,4.79,NA,2
5/11/2003,NA,NA,NA,2
5/12/2003,1.03,NA,0.25,2
5/13/2003,NA,2.05,NA,2
5/14/2003,NA,NA,NA,2
5/15/2003,4.07,NA,1.15,2
5/16/2003,NA,7.93,NA,2
5/17/2003,NA,NA,NA,2
5/18/2003,1.71,NA,0.37,2
5/19/2003,NA,7.74,NA,2
5/20/2003,NA,NA,NA,2
5/21/2003,5.38,NA,1.15,2
5/22/2003,NA,2.63,NA,2
5/23/2003,NA,NA,NA,2
5/24/2003,12.7,NA,1.31,2
5/25/2003,NA,3.8,NA,2
5/26/2003,NA,NA,NA,2
5/27/2003,6.54,NA,1,2
5/28/2003,NA,3.52,NA,2
5/29/2003,NA,NA,NA,2
5/30/2003,2.5,NA,0.529,2
5/31/2003,NA,3.7,NA,2
6/1/2003,NA,NA,NA,2
6/2/2003,5.19,NA,0.686,2
6/3/2003,NA,3.9,NA,2
6/4/2003,NA,NA,NA,2
6/5/2003,6.96,NA,0.75,2
6/6/2003,NA,2.72,NA,2
6/7/2003,NA,NA,NA,2
6/8/2003,7.12,NA,0.421,2
6/9/2003,NA,5.95,NA,2
6/10/2003,NA,NA,NA,2
6/11/2003,3.94,NA,0.478,2
6/12/2003,NA,2.11,NA,2
6/13/2003,NA,NA,NA,2
6/14/2003,1.97,NA,0.308,2
6/15/2003,NA,6.4,NA,2
6/16/2003,NA,NA,NA,2
6/17/2003,5.04,NA,0.467,2
6/18/2003,NA,2.67,NA,2
6/19/2003,NA,NA,NA,2
6/20/2003,6.59,NA,0.757,2
6/21/2003,NA,NA,NA,2
6/22/2003,NA,2.63,NA,2
6/23/2003,8.62,NA,0.702,2
6/24/2003,NA,NA,NA,2
6/25/2003,NA,3.8,NA,2
6/26/2003,9.13,NA,0.812,2
6/27/2003,NA,NA,NA,2
6/28/2003,NA,3.52,NA,2
6/29/2003,5.12,NA,0.42,2
6/30/2003,NA,NA,NA,2
7/1/2003,NA,3.7,NA,2
7/2/2003,2.31,NA,0.241,2
7/3/2003,NA,NA,NA,2
7/4/2003,NA,3.9,NA,2
7/5/2003,2.99,NA,0.442,2
7/6/2003,NA,NA,NA,2
7/7/2003,NA,2.72,NA,2
7/8/2003,3,NA,0.709,2
7/9/2003,NA,NA,NA,2
7/10/2003,NA,5.95,NA,2
7/11/2003,3.71,NA,0.465,2
7/12/2003,NA,NA,NA,2
7/13/2003,NA,2.11,NA,2
7/14/2003,2.55,NA,0.278,2
7/15/2003,NA,NA,NA,2
7/16/2003,NA,6.4,NA,2
7/17/2003,5.01,NA,0.463,2
7/18/2003,NA,NA,NA,2
7/19/2003,NA,2.67,NA,2
7/20/2003,2.58,NA,0.358,2
7/21/2003,NA,NA,NA,2
7/22/2003,NA,3.92,NA,2
7/23/2003,4.33,NA,0.468,2
7/24/2003,NA,0.699,NA,2
7/25/2003,NA,NA,NA,2
7/26/2003,8.36,NA,0.497,2
7/27/2003,NA,NA,NA,2
7/28/2003,NA,NA,NA,2
7/29/2003,3.57,NA,0.551,2
7/30/2003,NA,4.97,NA,2
7/31/2003,NA,NA,NA,2
8/1/2003,5.55,NA,0.512,2
8/2/2003,NA,NA,NA,2
8/3/2003,NA,NA,NA,2
8/4/2003,3.94,NA,0.655,2
8/5/2003,NA,1.33,NA,2
8/6/2003,NA,NA,NA,2
8/7/2003,7.65,NA,0.418,2
8/8/2003,NA,1.91,NA,2
8/9/2003,NA,NA,NA,2
8/10/2003,10.8,NA,0.421,2
8/11/2003,NA,1.39,NA,2
8/12/2003,NA,NA,NA,2
8/13/2003,1.66,NA,0.267,2
8/14/2003,NA,0.867,NA,2
8/15/2003,NA,NA,NA,2
8/16/2003,8.49,NA,0.862,2
8/17/2003,NA,1.41,NA,2
8/18/2003,NA,NA,NA,2
8/19/2003,9.46,NA,0.815,2
8/20/2003,NA,0.582,NA,2
8/21/2003,NA,NA,NA,2
8/22/2003,4.27,NA,0.505,2
8/23/2003,NA,3.57,NA,2
8/24/2003,NA,NA,NA,2
8/25/2003,16.8,NA,0.566,2
8/26/2003,NA,2.21,NA,2
8/27/2003,NA,NA,NA,2
8/28/2003,6.22,NA,1.09,2
8/29/2003,NA,0.735,NA,2
8/30/2003,NA,NA,NA,2
8/31/2003,2.19,NA,0.253,2
9/1/2003,NA,1.57,NA,2
9/2/2003,NA,NA,NA,2
9/3/2003,3.98,NA,0.384,2
9/4/2003,NA,1.37,NA,2
9/5/2003,NA,NA,NA,2
9/6/2003,11.2,NA,0.465,2
9/7/2003,NA,3.85,NA,2
9/8/2003,NA,1.41,NA,2
9/9/2003,13.9,NA,0.763,2
9/10/2003,NA,NA,NA,2
9/11/2003,NA,0.582,NA,2
9/12/2003,7.74,NA,0.839,2
9/13/2003,NA,NA,NA,2
9/14/2003,NA,3.57,NA,2
9/15/2003,2.5,NA,0.29,2
9/16/2003,NA,NA,NA,2
9/17/2003,NA,2.21,NA,2
9/18/2003,11.3,NA,0.911,2
9/19/2003,NA,NA,NA,2
9/20/2003,NA,0.735,NA,2
9/21/2003,6.12,NA,0.501,2
9/22/2003,NA,NA,NA,2
9/23/2003,NA,1.57,NA,2
9/24/2003,6.98,NA,0.619,2
9/25/2003,NA,NA,NA,2
9/26/2003,NA,1.37,NA,2
9/27/2003,2.98,NA,0.339,2
9/28/2003,NA,NA,NA,2
9/29/2003,NA,3.85,NA,2
9/30/2003,3.78,0.699,0.518,2
10/1/2003,NA,NA,NA,2
10/2/2003,NA,NA,NA,2
10/3/2003,4.61,NA,0.759,2
10/4/2003,NA,NA,NA,2
10/5/2003,NA,NA,NA,2
10/6/2003,5.96,4.97,2.57,2
10/7/2003,NA,NA,NA,2
10/8/2003,NA,NA,NA,2
10/9/2003,8.24,NA,1.48,2
10/10/2003,NA,NA,NA,2
10/11/2003,NA,NA,NA,2
10/12/2003,4.07,1.33,0.466,2
10/13/2003,NA,NA,NA,2
10/14/2003,NA,NA,NA,2
10/15/2003,1.48,1.91,0.371,2
10/16/2003,NA,NA,NA,2
10/17/2003,NA,NA,NA,2
10/18/2003,4.15,1.39,2.48,2
10/19/2003,NA,NA,NA,2
10/20/2003,NA,NA,NA,2
10/21/2003,4.31,0.867,0.75,2
10/22/2003,NA,NA,NA,2
10/23/2003,NA,NA,NA,2
10/24/2003,4.73,1.41,0.827,2
10/25/2003,NA,NA,NA,2
10/26/2003,NA,NA,NA,2
10/27/2003,2.74,0.582,0.921,2
10/28/2003,NA,NA,NA,2
10/29/2003,NA,NA,NA,2
10/30/2003,2.56,3.57,0.814,2
10/31/2003,NA,NA,NA,2
11/1/2003,NA,NA,NA,2
11/2/2003,6.08,2.21,1.13,2
11/3/2003,NA,NA,NA,2
11/4/2003,NA,NA,NA,2
11/5/2003,3.17,0.735,0.524,2
11/6/2003,NA,NA,NA,2
11/7/2003,NA,NA,NA,2
11/8/2003,3.22,1.57,1.16,2
11/9/2003,NA,NA,NA,2
11/10/2003,NA,NA,NA,2
11/11/2003,1.87,1.37,0.529,2
11/12/2003,NA,NA,NA,2
11/13/2003,NA,NA,NA,2
11/14/2003,1.54,3.85,1.48,2
11/15/2003,NA,NA,NA,2
11/16/2003,NA,NA,NA,2
11/17/2003,4.35,1.79,0.987,2
11/18/2003,NA,NA,NA,2
11/19/2003,NA,NA,NA,2
11/20/2003,1.61,1.63,0.65,2
11/21/2003,NA,NA,NA,2
11/22/2003,NA,NA,NA,2
11/23/2003,3.37,1.18,0.529,2
11/24/2003,NA,NA,NA,2
11/25/2003,NA,NA,NA,2
11/26/2003,1.96,0.655,0.719,2
11/27/2003,NA,NA,NA,2
11/28/2003,NA,NA,NA,2
11/29/2003,1.29,0.764,1.25,2
11/30/2003,NA,NA,NA,2
12/1/2003,NA,NA,NA,2
12/2/2003,1.98,2.81,0.68,2
12/3/2003,NA,NA,NA,2
12/4/2003,NA,NA,NA,2
12/5/2003,2.9,NA,0.799,2
12/6/2003,NA,NA,NA,2
12/7/2003,NA,NA,NA,2
12/8/2003,5.07,NA,1.09,2
12/9/2003,NA,NA,NA,2
12/10/2003,NA,2.3,NA,2
12/11/2003,2.92,NA,0.698,2
12/12/2003,NA,NA,NA,2
12/13/2003,NA,NA,NA,2
12/14/2003,3.07,NA,0.844,2
12/15/2003,NA,NA,NA,2
12/16/2003,NA,2.19,NA,2
12/17/2003,1.69,NA,0.977,2
12/18/2003,NA,NA,NA,2
12/19/2003,NA,NA,NA,2
12/20/2003,1.44,NA,1.7,2
12/21/2003,NA,NA,NA,2
12/22/2003,NA,1.2,NA,2
12/23/2003,1.87,NA,0.619,2
12/24/2003,NA,NA,NA,2
12/25/2003,NA,2.23,NA,2
12/26/2003,3.47,NA,1.59,2
12/27/2003,NA,NA,NA,2
12/28/2003,NA,4.15,NA,2
12/29/2003,1.84,NA,0.508,2
12/30/2003,NA,NA,NA,2
12/31/2003,NA,3,NA,2
1/1/2004,NA,NA,NA,2
1/2/2004,NA,NA,NA,2
1/3/2004,NA,4.04,NA,2
1/4/2004,3.56,NA,0.399,2
1/5/2004,NA,NA,NA,2
1/6/2004,NA,4.79,NA,2
1/7/2004,1.34,NA,2.27,2
1/8/2004,NA,NA,NA,2
1/9/2004,NA,2.05,NA,2
1/10/2004,6.29,NA,2.71,2
1/11/2004,NA,NA,NA,2
1/12/2004,NA,7.93,NA,2
1/13/2004,3.97,NA,1.82,2
1/14/2004,NA,NA,NA,2
1/15/2004,NA,7.74,NA,2
1/16/2004,NA,NA,2.14,2
1/17/2004,NA,NA,NA,2
1/18/2004,NA,2.63,NA,2
1/19/2004,4.7,NA,3.75,2
1/20/2004,NA,NA,NA,2
1/21/2004,NA,3.8,NA,2
1/22/2004,2.28,NA,2.45,2
1/23/2004,NA,NA,NA,2
1/24/2004,NA,3.52,NA,2
1/25/2004,2.71,NA,0.502,2
1/26/2004,NA,NA,NA,2
1/27/2004,NA,3.7,NA,2
1/28/2004,2.14,NA,2.28,2
1/29/2004,NA,NA,NA,2
1/30/2004,NA,3.9,NA,2
1/31/2004,3,NA,4.54,2
2/1/2004,NA,NA,NA,2
2/2/2004,NA,2.72,NA,2
2/3/2004,4.94,NA,1.6,2
2/4/2004,NA,NA,NA,2
2/5/2004,NA,5.95,NA,2
2/6/2004,2.16,NA,0.487,2
2/7/2004,NA,NA,NA,2
2/8/2004,NA,2.11,NA,2
2/9/2004,3.27,NA,0.488,2
2/10/2004,NA,NA,NA,2
2/11/2004,NA,6.4,NA,2
2/12/2004,2.34,NA,2.41,2
2/13/2004,NA,NA,NA,2
2/14/2004,NA,2.67,NA,2
2/15/2004,2.56,NA,2.87,2
2/16/2004,NA,NA,NA,2
2/17/2004,NA,NA,NA,2
2/18/2004,NA,2.63,NA,2
2/19/2004,NA,NA,NA,2
2/20/2004,NA,NA,NA,2
2/21/2004,3.88,3.8,4.35,2
2/22/2004,NA,NA,NA,2
2/23/2004,NA,NA,NA,2
2/24/2004,6.38,3.52,4.72,2
2/25/2004,NA,NA,NA,2
2/26/2004,NA,NA,NA,2
2/27/2004,3.82,3.7,2.73,2
2/28/2004,NA,NA,NA,2
2/29/2004,NA,NA,NA,2
3/1/2004,1.61,3.9,0.82,2
3/2/2004,NA,NA,NA,2
3/3/2004,NA,NA,NA,2
3/4/2004,1.95,2.72,0.719,2
3/5/2004,NA,NA,NA,2
3/6/2004,NA,NA,NA,2
3/7/2004,1.18,5.95,0.395,2
3/8/2004,NA,NA,NA,2
3/9/2004,NA,NA,NA,2
3/10/2004,4.6,2.11,2.51,2
3/11/2004,NA,NA,NA,2
3/12/2004,NA,NA,NA,2
3/13/2004,2.32,6.4,1.27,2
3/14/2004,NA,NA,NA,2
3/15/2004,NA,NA,NA,2
3/16/2004,3.69,2.67,0.737,2
3/17/2004,NA,NA,NA,2
3/18/2004,NA,NA,NA,2
3/19/2004,4.52,3.92,0.936,2
3/20/2004,NA,NA,NA,2
3/21/2004,NA,0.699,NA,2
3/22/2004,2.64,NA,1.89,2
3/23/2004,NA,NA,NA,2
3/24/2004,NA,NA,NA,2
3/25/2004,3.02,NA,0.536,2
3/26/2004,NA,NA,NA,2
3/27/2004,NA,4.97,NA,2
3/28/2004,1.82,NA,0.759,2
3/29/2004,NA,NA,NA,2
3/30/2004,NA,NA,NA,2
3/31/2004,2.84,NA,1.17,2
4/1/2004,NA,NA,NA,2
4/2/2004,NA,1.33,NA,2
4/3/2004,2.67,NA,1.03,2
4/4/2004,NA,NA,NA,2
4/5/2004,NA,1.91,NA,2
4/6/2004,3.25,NA,0.889,2
4/7/2004,NA,NA,NA,2
4/8/2004,NA,1.39,NA,2
4/9/2004,0.0717,NA,0.0584,2
4/10/2004,NA,NA,NA,2
4/11/2004,NA,0.867,NA,2
4/12/2004,3.78,NA,1.29,2
4/13/2004,NA,NA,NA,2
4/14/2004,NA,1.41,NA,2
4/15/2004,4.06,NA,1.32,2
4/16/2004,NA,NA,NA,2
4/17/2004,NA,0.582,NA,2
4/18/2004,5.31,NA,0.577,2
4/19/2004,NA,NA,NA,2
4/20/2004,NA,3.57,NA,2
4/21/2004,3.62,NA,0.567,2
4/22/2004,NA,NA,NA,2
4/23/2004,NA,2.21,NA,2
4/24/2004,3.45,NA,0.66,2
4/25/2004,NA,NA,NA,2
4/26/2004,NA,0.735,NA,2
4/27/2004,2.3,NA,0.548,2
4/28/2004,NA,NA,NA,2
4/29/2004,NA,1.57,NA,2
4/30/2004,3.76,NA,0.687,2
5/1/2004,NA,NA,NA,2
5/2/2004,NA,1.37,NA,2
5/3/2004,4.17,NA,0.513,2
5/4/2004,NA,NA,NA,2
5/5/2004,NA,3.85,NA,2
5/6/2004,4.78,1.41,0.924,2
5/7/2004,NA,NA,NA,2
5/8/2004,NA,NA,NA,2
5/9/2004,6.76,0.582,0.677,2
5/10/2004,NA,NA,NA,2
5/11/2004,NA,NA,NA,2
5/12/2004,5,3.57,0.839,2
5/13/2004,NA,NA,NA,2
5/14/2004,NA,NA,NA,2
5/15/2004,3.77,2.21,0.75,2
5/16/2004,NA,NA,NA,2
5/17/2004,NA,NA,NA,2
5/18/2004,2.62,0.735,0.561,2
5/19/2004,NA,NA,NA,2
5/20/2004,NA,NA,NA,2
5/21/2004,6.33,1.57,0.775,2
5/22/2004,NA,NA,NA,2
5/23/2004,NA,NA,NA,2
5/24/2004,4.73,1.37,0.566,2
5/25/2004,NA,NA,NA,2
5/26/2004,NA,NA,NA,2
5/27/2004,4.36,3.85,0.557,2
5/28/2004,NA,0.699,NA,2
5/29/2004,NA,NA,NA,2
5/30/2004,4.48,NA,0.6,2
5/31/2004,NA,NA,NA,2
6/1/2004,NA,NA,NA,2
6/2/2004,3.71,NA,1.12,2
6/3/2004,NA,4.97,NA,2
6/4/2004,NA,NA,NA,2
6/5/2004,12.1,NA,0.935,2
6/6/2004,NA,NA,NA,2
6/7/2004,NA,NA,NA,2
6/8/2004,7.29,NA,1.03,2
6/9/2004,NA,1.33,NA,2
6/10/2004,NA,NA,NA,2
6/11/2004,7.55,NA,0.647,2
6/12/2004,NA,1.91,NA,2
6/13/2004,NA,NA,NA,2
6/14/2004,4.7,NA,0.35,2
6/15/2004,NA,1.39,NA,2
6/16/2004,NA,NA,NA,2
6/17/2004,2.84,NA,0.476,2
6/18/2004,NA,0.867,NA,2
6/19/2004,NA,NA,NA,2
6/20/2004,9.05,NA,0.462,2
6/21/2004,NA,1.41,NA,2
6/22/2004,NA,NA,NA,2
6/23/2004,2.06,NA,0.54,2
6/24/2004,NA,0.582,NA,2
6/25/2004,NA,NA,NA,2
6/26/2004,1.95,NA,0.398,2
6/27/2004,NA,3.57,NA,2
6/28/2004,NA,NA,NA,2
6/29/2004,3.37,NA,0.723,2
6/30/2004,NA,2.21,NA,2
7/1/2004,NA,NA,NA,2
7/2/2004,3.51,NA,0.317,2
7/3/2004,NA,0.735,NA,2
7/4/2004,NA,NA,NA,2
7/5/2004,4.79,NA,0.936,2
7/6/2004,NA,1.57,NA,2
7/7/2004,NA,NA,NA,2
7/8/2004,3.83,NA,0.37,2
7/9/2004,NA,1.37,NA,2
7/10/2004,NA,NA,NA,2
7/11/2004,4.21,NA,0.409,2
7/12/2004,NA,3.85,NA,2
7/13/2004,NA,NA,NA,2
7/14/2004,3.66,NA,0.341,2
7/15/2004,NA,1.79,NA,2
7/16/2004,NA,NA,NA,2
7/17/2004,3.65,NA,0.628,2
7/18/2004,NA,1.63,NA,2
7/19/2004,NA,NA,NA,2
7/20/2004,13.7,NA,0.549,2
7/21/2004,NA,1.18,NA,2
7/22/2004,NA,NA,NA,2
7/23/2004,7.6,NA,0.569,2
7/24/2004,NA,0.655,NA,2
7/25/2004,NA,NA,NA,2
7/26/2004,4.09,NA,0.448,2
7/27/2004,NA,0.764,NA,2
7/28/2004,NA,NA,NA,2
7/29/2004,10.3,NA,0.499,2
7/30/2004,NA,2.81,NA,2
7/31/2004,NA,NA,NA,2
8/1/2004,5.46,NA,0.331,2
8/2/2004,NA,NA,NA,2
8/3/2004,NA,NA,NA,2
8/4/2004,13.9,NA,0.51,2
8/5/2004,NA,NA,NA,2
8/6/2004,NA,NA,NA,2
8/7/2004,7.14,2.3,0.264,2
8/8/2004,NA,NA,NA,2
8/9/2004,NA,NA,NA,2
8/10/2004,3.54,NA,0.488,2
8/11/2004,NA,NA,NA,2
8/12/2004,NA,NA,NA,2
8/13/2004,5.32,2.19,0.274,2
8/14/2004,NA,NA,NA,2
8/15/2004,NA,NA,NA,2
8/16/2004,13.3,NA,0.284,2
8/17/2004,NA,NA,NA,2
8/18/2004,NA,NA,NA,2
8/19/2004,11.1,1.2,0.628,2
8/20/2004,NA,NA,NA,2
8/21/2004,NA,NA,NA,2
8/22/2004,2.1,2.23,0.282,2
8/23/2004,NA,NA,NA,2
8/24/2004,NA,NA,NA,2
8/25/2004,5.03,4.15,0.445,2
8/26/2004,NA,NA,NA,2
8/27/2004,NA,NA,NA,2
8/28/2004,12.4,3,0.751,2
8/29/2004,NA,NA,NA,2
8/30/2004,NA,NA,NA,2
8/31/2004,NA,4.04,NA,2
9/1/2004,NA,NA,NA,2
9/2/2004,NA,NA,NA,2
9/3/2004,6.16,4.79,0.673,2
9/4/2004,NA,NA,NA,2
9/5/2004,NA,NA,NA,2
9/6/2004,5.39,2.05,0.152,2
9/7/2004,NA,NA,NA,2
9/8/2004,NA,NA,NA,2
9/9/2004,5.31,7.93,0.379,2
9/10/2004,NA,NA,NA,2
9/11/2004,NA,NA,NA,2
9/12/2004,5.52,7.74,0.193,2
9/13/2004,NA,NA,NA,2
9/14/2004,NA,NA,NA,2
9/15/2004,5.32,2.63,0.407,2
9/16/2004,NA,NA,NA,2
9/17/2004,NA,NA,NA,2
9/18/2004,4.26,3.8,0.536,2
9/19/2004,NA,NA,NA,2
9/20/2004,NA,NA,NA,2
9/21/2004,3.03,3.52,0.777,2
9/22/2004,NA,NA,NA,2
9/23/2004,NA,NA,NA,2
9/24/2004,10.3,3.7,1.03,2
9/25/2004,NA,NA,NA,2
9/26/2004,NA,NA,NA,2
9/27/2004,8.89,3.9,0.455,2
9/28/2004,NA,NA,NA,2
9/29/2004,NA,NA,NA,2
9/30/2004,5.05,2.72,0.798,2
10/1/2004,NA,NA,NA,2
10/2/2004,NA,NA,NA,2
10/3/2004,6.33,5.95,1.06,2
10/4/2004,NA,NA,NA,2
10/5/2004,NA,NA,NA,2
10/6/2004,NA,2.11,NA,2
10/7/2004,NA,NA,NA,2
10/8/2004,NA,NA,NA,2
10/9/2004,4.79,6.4,0.961,2
10/10/2004,NA,NA,NA,2
10/11/2004,NA,NA,NA,2
10/12/2004,2.68,2.67,0.367,2
10/13/2004,NA,NA,NA,2
10/14/2004,NA,NA,NA,2
10/15/2004,1.14,NA,0.304,2
10/16/2004,NA,NA,NA,2
10/17/2004,NA,2.68,NA,2
10/18/2004,2.66,NA,0.405,2
10/19/2004,NA,NA,NA,2
10/20/2004,NA,1.14,NA,2
10/21/2004,11.2,NA,1.74,2
10/22/2004,NA,NA,NA,2
10/23/2004,NA,2.66,NA,2
10/24/2004,3.07,NA,0.436,2
10/25/2004,NA,NA,NA,2
10/26/2004,NA,11.2,NA,2
10/27/2004,8.2,NA,1.55,2
10/28/2004,NA,NA,NA,2
10/29/2004,NA,3.07,NA,2
10/30/2004,8.96,NA,0.614,2
10/31/2004,NA,NA,NA,2
11/1/2004,NA,8.2,NA,2
11/2/2004,2.53,NA,0.618,2
11/3/2004,NA,NA,NA,2
11/4/2004,NA,8.96,NA,2
11/5/2004,2.22,NA,0.789,2
11/6/2004,NA,NA,NA,2
11/7/2004,NA,2.53,NA,2
11/8/2004,1.51,NA,0.395,2
11/9/2004,NA,NA,NA,2
11/10/2004,NA,2.22,NA,2
11/11/2004,2.8,NA,0.67,2
11/12/2004,NA,NA,NA,2
11/13/2004,NA,1.51,NA,2
11/14/2004,1.49,NA,0.258,2
11/15/2004,NA,NA,NA,2
11/16/2004,NA,2.8,NA,2
11/17/2004,4.84,NA,1.64,2
11/18/2004,NA,NA,NA,2
11/19/2004,NA,1.49,NA,2
11/20/2004,3.23,NA,1.29,2
11/21/2004,NA,NA,NA,2
11/22/2004,NA,4.84,NA,2
11/23/2004,3.19,NA,0.629,2
11/24/2004,NA,NA,NA,2
11/25/2004,NA,3.23,NA,2
11/26/2004,2.02,NA,0.698,2
11/27/2004,NA,NA,NA,2
11/28/2004,NA,3.19,NA,2
11/29/2004,1.73,NA,0.51,2
11/30/2004,NA,NA,NA,2
12/1/2004,NA,2.02,NA,2
12/2/2004,3.64,NA,1.62,2
12/3/2004,NA,NA,NA,2
12/4/2004,NA,1.73,NA,2
12/5/2004,3.09,NA,1.12,2
12/6/2004,NA,NA,NA,2
12/7/2004,NA,3.64,NA,2
12/8/2004,1.82,NA,0.753,2
12/9/2004,NA,NA,NA,2
12/10/2004,NA,3.09,NA,2
12/11/2004,2.31,NA,0.635,2
12/12/2004,NA,NA,NA,2
12/13/2004,NA,1.82,NA,2
12/14/2004,2.33,NA,1.92,2
12/15/2004,NA,NA,NA,2
12/16/2004,NA,2.31,NA,2
12/17/2004,2.3,NA,1.68,2
12/18/2004,NA,NA,NA,2
12/19/2004,NA,2.33,NA,2
12/20/2004,1.65,NA,1.85,2
12/21/2004,NA,NA,NA,2
12/22/2004,NA,2.3,NA,2
12/23/2004,2.32,NA,1.13,2
12/24/2004,NA,NA,NA,2
12/25/2004,NA,1.65,NA,2
12/26/2004,1.62,NA,2.28,2
12/27/2004,NA,0.735,NA,2
12/28/2004,NA,NA,NA,2
12/29/2004,3.04,NA,1.34,2
12/30/2004,NA,1.57,NA,2
12/31/2004,NA,NA,NA,2
1/1/2005,2.15,NA,0.682,2
1/2/2005,NA,1.37,NA,2
1/3/2005,NA,NA,NA,2
1/4/2005,3.25,NA,0.82,2
1/5/2005,NA,3.85,NA,2
1/6/2005,NA,NA,NA,2
1/7/2005,NA,NA,NA,2
1/8/2005,NA,1.79,NA,2
1/9/2005,NA,NA,NA,2
1/10/2005,5.33,NA,2.25,2
1/11/2005,NA,1.63,NA,2
1/12/2005,NA,NA,NA,2
1/13/2005,1.14,NA,0.766,2
1/14/2005,NA,1.18,NA,2
1/15/2005,NA,NA,NA,2
1/16/2005,3.62,NA,4.09,2
1/17/2005,NA,0.655,NA,2
1/18/2005,NA,NA,NA,2
